ID;Type;Summary;State;Assigned User;Project;Purpose;Precondition;Events;Expected Result;Created Date;Test Design Technique;Test Methods
27694278;TM_Test Case;SW_DIA_BR_TEST_C1P_6.8.4.1_22_038_M0200;IN_PROCESS;;/mainline;Diagnostic functionality check: the software should respond positively or negatively to the read data by common ID (0x22) requests of the diagnostic tool.;The environment should be failure-free with a proper bytecode. Entering one of the supported mode (extended session) with physical addressing.;Setting power supply voltage to  values 16 V, 14 V, 13.3 V, 12.7 V, 11.8 V,sending requests 0x221806 (Voltages) between the set environments below.;Positive response with correct values and response length. ;04.15.2021 18:25:04;;
27694280;TM_Test Case;SW_DIA_BR_TEST_C1F_6.28.4.1_28_005_M0300;IN_PROCESS;;/mainline;Diagnostic functionality check: the software should respond positively or negatively to the communication control (0x28) requests of the diagnostic tool.;The environment should be failure-free with a proper bytecode. Entering one of the supported mode (EOL session) with functional addressing.;Sending 0x280103 (Enable Rx and disable Tx normal and network communication messages), checking the related frame trasmissions are switched off and the reception of the normal and network communication messages.;Positive response with correct communication messages.;04.15.2021 18:25:07;;
27694282;TM_Test Case;SW_DIA_BR_TEST_C1F_6.1.4.1_10_002_M0200;IN_PROCESS;;/mainline;Diagnostic functionality check: the software should respond positively or negatively to the diagnostic session control (0x10) requests of the diagnostic tool.;The environment should be failure-free with a proper bytecode. Entering one of the supported mode (extended session) with functional addressing.;Sending 0x1003 (Extended session) request in the acceptable wheel speed limit range and out of the acceptable wheel speed limit range.;Positive response with the proper P2CAN_Server_max values or negative response.;04.15.2021 18:25:09;;
27694285;TM_Test Case;SW_DIA_BR_TEST_C1P_6.8.4.1_22_006_M0200;IN_PROCESS;;/mainline;Diagnostic functionality check: the software should respond positively or negatively to the read data by common ID (0x22) requests of the diagnostic tool.;The environment should be failure-free with a proper bytecode. Entering one of the supported mode (extended session) with physical addressing.;Sending request 0x220154 (Start requests life cycle data).;Positive response without correct response length.;04.15.2021 18:25:15;;
27694287;TM_Test Case;SW_DIA_BR_TEST_C1P_6.8.4.1_22_123_M0300;IN_PROCESS;;/mainline;Diagnostic functionality check: the software should respond positively or negatively to the read data by common ID (0x22) requests of the diagnostic tool.;The environment should be failure-free with a proper bytecode. Entering one of the supported mode (EOL session) with physical addressing.;Sending request 0x220E27 (Low speed ABS).;Positive response with correct response length. ;04.15.2021 18:25:18;;
27694290;TM_Test Case;SW_DIA_BR_TEST_C1P_6.11.4.1_2E_034_M0300;IN_PROCESS;;/mainline;Diagnostic functionality check: the software should respond positively or negatively to the write data by common ID (0x2E) requests of the diagnostic tool.;The environment should be failure-free with a proper bytecode. Entering one of the supported mode (EOL session) with physical addressing.;Sending the related preconditon value with the 0x2E0C41 (Precondition setting to selected services),sending 0x2E1103 (Electronic differential lock) requests with the valid values and checking the written values with the related reading command,sending 0x2E1103 requests with the non-valid written values.;Positive responses with the valid previously written values or NRC 0x31 negative responses.;04.15.2021 18:25:23;;
27694292;TM_Test Case;SW_DIA_BR_TEST_C1P_6.8.4.1_22_005_M0400;IN_PROCESS;;/mainline;Diagnostic functionality check: the software should respond positively or negatively to the read data by common ID (0x22) requests of the diagnostic tool.;The environment should be failure-free with a proper bytecode. Entering one of the supported mode (development session) with physical addressing.;Sending request 0x220153 (Stop prohibition life cycle data).;Positive response without correct response length.;04.15.2021 18:25:26;;
27694294;TM_Test Case;SW_DIA_BR_TEST_C1F_6.29.4.1_28_005_M0300;IN_PROCESS;;/mainline;Diagnostic functionality check: the software should respond positively or negatively to the communication control (0x28) requests of the diagnostic tool.;The environment should be failure-free with a proper bytecode. Entering one of the supported mode (EOL session) with functional addressing.;Sending 0x280103 (Enable Rx and disable Tx normal and network communication messages), checking the related frame trasmissions are switched off and the reception of the normal and network communication messages,sending 0x280003 (Enable Rx and Tx normal and network communication messages), checking the related frame trasmissions are switched off and the reception of the normal and network communication messages.;Positive response with correct communication messages.;04.15.2021 18:25:28;;
27694296;TM_Test Case;SW_DIA_BR_TEST_C1P_6.8.4.1_22_115_M0400;IN_PROCESS;;/mainline;Diagnostic functionality check: the software should respond positively or negatively to the read data by common ID (0x22) requests of the diagnostic tool.;The environment should be failure-free with a proper bytecode. Entering one of the supported mode (development session) with physical addressing.;Sending request 0x220E01 (Activation hydraulic brake assist).;Positive response with correct response length. ;04.15.2021 18:25:30;;
27694300;TM_Test Case;SW_DIA_BR_TEST_C1P_6.11.4.1_2E_028_M0300;IN_PROCESS;;/mainline;Diagnostic functionality check: the software should respond positively or negatively to the write data by common ID (0x2E) requests of the diagnostic tool.;The environment should be failure-free with a proper bytecode. Entering one of the supported mode (EOL session) with physical addressing.;Sending 0x2E0A32 (Vehicle identification number) request with zero values,sending 0x2E0A32 (Vehicle identification number) requests with the valid values and checking the written values with the related reading command,sending 0x2E0A32 (Vehicle identification number) request with invalid values,sending 0x220600 (Coding value) request to check the zero byteode and zero VIN numbers,sending 0x2E0600 (Coding value) request to write back the orignal bytecode and VIN numbers.;Positive values with the valid previously written values or NRC 0x31 negative responses.;04.15.2021 18:25:36;;
27694302;TM_Test Case;SW_DIA_BR_TEST_C1P_6.8.4.1_22_118_M0300;IN_PROCESS;;/mainline;Diagnostic functionality check: the software should respond positively or negatively to the read data by common ID (0x22) requests of the diagnostic tool.;The environment should be failure-free with a proper bytecode. Entering one of the supported mode (EOL session) with physical addressing.;Sending request 0x220E0B (Dynamic steering recommendation).;Positive response with correct response length. ;04.15.2021 18:25:39;;
27694304;TM_Test Case;SW_DIA_BR_TEST_C1P_6.8.4.1_22_099_M0400;IN_PROCESS;;/mainline;Diagnostic functionality check: the software should respond positively or negatively to the read data by common ID (0x22) requests of the diagnostic tool.;The environment should be failure-free with a proper bytecode. Entering one of the supported mode (development session) with physical addressing.;Sending request 0x220505 (Dynamic developer function 02).;Positive response with correct response length. ;04.15.2021 18:25:41;;
27694306;TM_Test Case;SW_DIA_BR_TEST_C1P_6.8.4.1_22_019_M0100;IN_PROCESS;;/mainline;Diagnostic functionality check: the software should respond positively or negatively to the read data by common ID (0x22) requests of the diagnostic tool.;The environment should be failure-free with a proper bytecode. Entering one of the supported mode (default session) with physical addressing.;Sending request 0x2202EE (Parking brake motor right closing stepwise status).;Positive response with correct response length. ;04.15.2021 18:25:43;;
27694308;TM_Test Case;SW_DIA_BR_TEST_C1P_6.8.4.1_22_004_M0400;IN_PROCESS;;/mainline;Diagnostic functionality check: the software should respond positively or negatively to the read data by common ID (0x22) requests of the diagnostic tool.;The environment should be failure-free with a proper bytecode. Entering one of the supported mode (development session) with physical addressing.;Setting signal values (MQB_KBI_Kilometerstand_6b2, MQB_UH_Jahr, MQB_UH_Monat, MQB_UH_Tag,  MQB_UH_Stunde, MQB_UH_Minute, MQB_UH_Sekunde) to different valid values,sending requests 0x2202BD (Odometer/system-time) between set environments below. ;Positive response with correct values and response length. ;04.15.2021 18:25:45;;
